Sample Rate,8265
Sample Number,Amplitude
1123,106
1124,112
1125,117
1126,111
1127,99
1128,104
1129,101
1130,93
1131,115
1132,135
1133,131
1134,108
1135,106
1136,104
1137,113
1138,128
1139,140
1140,143
1141,145
1142,166
1143,138
1144,118
1145,115
1146,90
1147,77
1148,71
1149,84
1150,94
1151,107
1152,112
1153,103
1154,112
1155,120
1156,133
1157,126
1158,112
1159,113
1160,99
1161,90
1162,89
1163,105
1164,130
1165,149
1166,139
1167,125
1168,128
1169,137
1170,147
1171,156
1172,158
1173,156
1174,134
1175,122
1176,130
1177,118
1178,138
1179,135
1180,118
1181,94
1182,78
1183,104
1184,105
1185,124
1186,132
1187,134
1188,151
1189,167
1190,154
1191,121
1192,113
1193,96
1194,89
1195,107
1196,136
1197,165
1198,161
1199,154
1200,137
1201,121
1202,123
1203,139
1204,166
1205,173
1206,169
1207,164
1208,150
1209,151
1210,158
1211,139
1212,128
1213,121
1214,113
1215,113
1216,117
1217,126
1218,133
1219,129
1220,160
1221,177
1222,164
1223,158
1224,154
1225,137
1226,129
1227,124
1228,133
1229,154
1230,158
1231,171
1232,147
1233,139
1234,142
1235,131
1236,146
1237,166
1238,170
1239,145
1240,139
1241,140
1242,146
1243,149
1244,138
1245,141
1246,120
1247,122
1248,128
1249,107
1250,110
1251,104
1252,104
1253,125
1254,143
1255,149
1256,130
1257,121
1258,120
1259,98
1260,88
1261,112
1262,146
1263,157
1264,163
1265,161
1266,131
1267,109
1268,100
1269,115
1270,151
1271,143
1272,142
1273,144
1274,126
1275,128
1276,136
1277,126
1278,118
1279,107
1280,89
1281,106
1282,117
1283,115
1284,120
1285,110
1286,89
1287,88
1288,103
1289,113
1290,103
1291,109
1292,112
1293,107
1294,94
1295,114
1296,135
1297,129
1298,137
1299,129
1300,111
1301,88
1302,103
1303,128
1304,138
1305,146
1306,143
1307,115
1308,105
1309,121
1310,130
1311,117
1312,100
1313,94
1314,68
1315,67
1316,90
1317,108
1318,103
1319,106
1320,116
1321,88
1322,76
1323,73
1324,73
1325,81
1326,98
1327,102
1328,93
1329,112
1330,135
1331,133
1332,128
1333,98
1334,60
1335,61
1336,86
1337,117
1338,136
1339,145
1340,128
1341,107
1342,100
1343,109
1344,114
1345,94
1346,89
1347,90
1348,88
1349,93
1350,103
1351,101
1352,93
1353,99
1354,98
1355,97
1356,100
1357,100
1358,98
1359,91
1360,99
1361,113
1362,118
1363,128
1364,147
1365,138
1366,119
